Q113944585	Pharmacological Countermeasures for High Altitude	2022-05-27	P580
Q113944919	An Observational Study of the Progression of Intermediate Age-Related Macular Degeneration	2022-05-27	P580
Q113945645	Effect of Ensifentrine on Sputum Markers of Inflammation in COPD	2022-05-27	P580
Q85847363	Stranger Things, season 4	2022-05-27	P580
Q104154217	Obi-Wan Kenobi	2022-05-27	P580
Q109829624	2022 Pacific hurricane season	2022-05-27	P580
Q110774148	2022 RideLondon Classique	2022-05-27	P580
Q111330442	2022 Monaco Grand Prix	2022-05-27	P580
Q112704136	Star Wars Jedi: Survivor	2022-05-27	P6949
Q69306442	May 27, 2022	2022-05-27	P585
Q109376385	2022 Giro d'Italia, stage 19	2022-05-27	P585
Q112078193	2022 Tour of Norway, Stage 4	2022-05-27	P585
Q112115620	2022 Boucles de la Mayenne, Stage 2	2022-05-27	P585
Q112136119	2022 General Tire 150	2022-05-27	P585
Q112136133	2022 North Carolina Education Lottery 200	2022-05-27	P585
Q112269419	2022 Muhammad remarks controversy	2022-05-27	P585
Q112289580	2022 Tour de la Mirabelle, stage 2	2022-05-27	P585
Q112308913	2022 Flèche du Sud, stage 3	2022-05-27	P585
Q112582452	2022 Alpes Isère Tour, stage 3	2022-05-27	P585
Q113608341	Déontologie : approche comparée FR / QC	2022-05-27	P585
Q116333559	2022 Prefontaine Classic	2022-05-27	P585
Q116333561	2022 Prefontaine Classic – women's 2 miles	2022-05-27	P585
Q117306630	2022 Serbia National Road Cycling Championships - Men U23 ITT	2022-05-27	P585
Q113580673	calibra	2022-05-27	P571
Q113624556	Humanist Party of Angola	2022-05-27	P571
Q117230346	Ningbo Swimming Training Center	2022-05-27	P571
Q110082899	2022 African Judo Championships	2022-05-26	P580
Q111540429	2022 Boucles de la Mayenne	2022-05-26	P580
Q112147460	Inside Amsterdam	2022-05-26	P580
Q112157315	2022 Tour of Estonia	2022-05-26	P580
Q112289208	2022 Tour de la Mirabelle	2022-05-26	P580
Q113916775	Motor and Autonomic Concomitant Health Improvements With Neuromodulation and Exoskeleton Training: A RCT in Individuals With SCI	2022-05-26	P580
Q113932038	Incentive Processing and Learning in Anorexia Nervosa and Bulimia Nervosa	2022-05-26	P580
Q113932390	Trial of Ulixertinib in Combination With Hydroxychloroquine in Patients With Advanced Gastrointestinal (GI) Malignancies	2022-05-26	P580
Q113942159	A Study to Assess Change in Disease State in Adult Participants With Acute Myeloid Leukemia (AML) Ineligible for Intensive Chemotherapy Receiving Oral Venetoclax Tablets in Greece	2022-05-26	P580
Q113942185	Comparing the Effects of Psilocin and Psilocybin in Healthy Adults	2022-05-26	P580
Q113942587	Effect of Hearing Aid Labeling on Subjective Preferences and Objective Speech Understanding Measures	2022-05-26	P580
Q113943036	Study of LM-108 as a Single Agent or in Combination With Pembrolizumab in Subjects With Advanced Solid Tumours	2022-05-26	P580
Q113943205	Does Virtual Reality Technology Reduce Pain and Anxiety During Outpatient Hysteroscopy?	2022-05-26	P580
Q113943347	A Study of LY3502970 in Healthy Overweight and Obese Participants	2022-05-26	P580
Q113943799	A Study to Test Whether BI 685509 Alone or in Combination With Empagliflozin Helps People With Liver Cirrhosis Caused by Viral Hepatitis or Non-alcoholic Steatohepatitis (NASH) Who Have High Blood Pressure in the Portal Vein (Main Vessel Going t	2022-05-26	P580
Q113945598	Interest of Catalepsy in the Hypnotic Trance	2022-05-26	P580
Q69306441	May 26, 2022	2022-05-26	P585
Q109376348	2022 Giro d'Italia, stage 18	2022-05-26	P585
Q111310277	2022 Svenska Cupen Final	2022-05-26	P585
Q111320326	2022 Svenska Cupen Damer Final	2022-05-26	P585
Q112078184	2022 Tour of Norway, Stage 3	2022-05-26	P585
Q112115605	2022 Boucles de la Mayenne, Stage 1	2022-05-26	P585
Q112134921	2022 Circuit de Wallonie	2022-05-26	P585
Q112289401	2022 Tour de la Mirabelle, stage 1	2022-05-26	P585
Q112308894	2022 Flèche du Sud, stage 2	2022-05-26	P585
Q112582431	2022 Alpes Isère Tour, stage 2	2022-05-26	P585
Q112657403	2022 Tour of Estonia, prologue	2022-05-26	P585
Q112657436	2022 Tour of Estonia, stage 1	2022-05-26	P585
Q109349288	Lovego Plaza	2022-05-26	P571
Q112144612	Wat Phra Phutthabat Khao Le	2022-05-26	P571
Q112144695	Wat Plai Rik Sattharam	2022-05-26	P571
Q107090727	All the Same… or Not	2022-05-25	P580
Q111696062	Kiss Sixth Sense	2022-05-25	P580
Q112153401	Dr. Gabor Maté in Prague	2022-05-25	P580
Q112156780	2022 Flèche du Sud	2022-05-25	P580
Q112582353	2022 Alpes Isère Tour	2022-05-25	P580
Q112913818	2022 Women's European Silver League	2022-05-25	P580
Q113885227	Connectivity Alterations After Levetiracetam Application	2022-05-25	P580
Q113886018	The Effect of Exposure to Aversive Non-verbal Vocalizations on Pain Tolerance	2022-05-25	P580
Q113897916	PROductivity Study of Presbyopia Elimination in Rural-dwellers III	2022-05-25	P580
Q113898560	Study of KN026 in Combination With Palbociclib and Fulvestrant in Patients With Advanced Breast Cancer	2022-05-25	P580
Q113914073	PROductivity Study of Presbyopia Elimination in Rural-dwellers II	2022-05-25	P580
Q113914158	Investigation of Sulindac (HLX-0201) and Gaboxadol (HLX-0206) in Male Fragile X Syndrome Patients Aged 13-40	2022-05-25	P580
Q113921804	Venetoclax + Cytarabine Versus Idarubicin + Cytarabine : Efficacity Assessment as Post-remission Therapy to Elderly Patients With Acute Myeloid Leukemia in First Remission	2022-05-25	P580
Q113924818	Clinical Hypnosis and Home Blood Pressure Monitoring in Children With Neurofibromatosis Type 1	2022-05-25	P580
Q113924913	CNS Dose Escalation/Expansion of Tepotinib in MET-driven NSCLC	2022-05-25	P580
Q113927957	Brain Tumor Intraoperative Ultrasound Database	2022-05-25	P580
Q113928504	Delivering Transcutaneous Auricular Neurostimulation to Improve Relapse Prevention in Opioid Use Disorder	2022-05-25	P580
Q113931194	ctDNA Assay in Patients With Resectable Pancreatic Cancer	2022-05-25	P580
Q113936112	A Phase 3 Study to Assess the Safety and Efficacy of Pitolisant in Adult Patients With Idiopathic Hypersomnia	2022-05-25	P580
Q113937967	Acupuncture in Myasthenia Gravis (AcuMG)	2022-05-25	P580
Q113938050	Tele BCI-FES for Upper -Limb Stoke Rehabilitation	2022-05-25	P580
Q113938704	Targeting the Endothelial Glycocalyx to Enhance Vascular Function and Exercise-Induced Vascular Adaptations in Type 2 Diabetes	2022-05-25	P580
Q113941859	Effects of Quetiapine on Sleep and Next Day Alertness in People With Obstructive Sleep Apnea	2022-05-25	P580
Q113942008	OH2 Oncolytic Viral Therapy in Advanced Bladder Cancer	2022-05-25	P580
Q113942181	Application of Linaclotide Capsule in Bowel Preparation for Colonoscopy	2022-05-25	P580
Q113942459	A Study of LVGN6051 Combined With Anlotinib in Patient With Soft Tissue Sarcoma	2022-05-25	P580
Q113942508	A Clinical Trial on Sequential Immunization of Recombinant COVID-19 Vaccine (CHO Cell, NVSI-06-09) and Inactivated COVID-19 Vaccine (Vero Cell)	2022-05-25	P580
Q113942687	The Correlation of a D-dimer Testing Protocol With Venous Thromboembolism in Surgical Colorectal Patients	2022-05-25	P580
Q113943114	Comparing Manual Versus Stapled Side to Side Ileocolic Anastomosis in Crohn's Disease	2022-05-25	P580
Q113944118	Preparing for the Final Phase of Hepatitis C Elimination. Cairns Final 30%	2022-05-25	P580
Q113944408	Study of Alterations in Tumor Metabolism Associated With the Development of Immunotherapy Resistance in Melanoma	2022-05-25	P580
Q113945191	Transformation of Dormant Spinal Networks to Mitigate Symptoms of Neurogenic Bladder	2022-05-25	P580
Q112914483	AV Appearance Damage Prevention and Relief Law	2022-05-25	P9448
Q69306440	May 25, 2022	2022-05-25	P585
Q98382950	2022 UEFA Europa Conference League Final	2022-05-25	P585
Q109376083	2022 Giro d'Italia, stage 17	2022-05-25	P585
Q111941072	2022 A-Leagues All Stars Game	2022-05-25	P585
Q112078175	2022 Tour of Norway, Stage 2	2022-05-25	P585
Q112135051	May 2022 Kabul mosque bombing	2022-05-25	P585
Q112147689	Killing of Genivaldo de Jesus	2022-05-25	P585
Q112308852	2022 Flèche du Sud, stage 1	2022-05-25	P585
Q112582402	2022 Alpes Isère Tour, stage 1	2022-05-25	P585
Q112121256	15th Government of Slovenia	2022-05-25	P571
Q112126631	ZentralGut	2022-05-25	P571
Q116689471	coat of arms of Mugardos	2022-05-25	P571
Q117007803	flag of Alfoz	2022-05-25	P571
Q117007982	flag of Soutomaior	2022-05-25	P571
Q117050497	coat of arms of Punxín	2022-05-25	P571
Q117050498	flag of Punxín	2022-05-25	P571
Q69737459	The DJ DX Podcast!	2022-05-24	P580
Q110281424	2022 Women's European Volleyball League	2022-05-24	P580
Q110774135	2022 Thüringen Ladies Tour	2022-05-24	P580
Q111540372	2022 Tour of Norway	2022-05-24	P580
Q112132475	Salome Hyakumantenbara	2022-05-24	P580
Q112206052	2022 World's Strongest Man	2022-05-24	P580
Q113895468	Evaluation of an Early Management Strategy for Obstructive Sleep Apnea	2022-05-24	P580
Q113918511	A Multicenter Study for Evaluating a Digital Support System in Childhood Obesity Treatment	2022-05-24	P580
Q113920091	Effect of Rapamycin to Improve Cardiac Function in Frail Older Adults	2022-05-24	P580
Q113926815	CENtral Blood Pressure Targeting: A Pragmatic RAndomized Pilot triaL in Advanced Chronic Kidney Disease	2022-05-24	P580
Q113938813	Expanding Fertility Care to Poor and Low Resourced Settings Study	2022-05-24	P580
Q113941552	A Phase 2a Open-Label Study to Evaluate the Efficacy and Safety of MORF-057 in Adults With UC	2022-05-24	P580
Q113941740	A Study of Implantation of CRENEOUS ENTERPRISE 2 Intracranial Stent in Participants With Severe Symptomatic Intracranial Atherosclerotic Stenosis	2022-05-24	P580
Q113941959	Standard Patient Training Versus Vik Chatbot Guided Training: a Randomized Controlled Trial for Asthma Patients	2022-05-24	P580
Q113942415	Early Detection of Primary Antibody Deficiencies in Primary Care Facilities by an Algorithm Driven Selection of Serologic Testing in Individuals at Risk.	2022-05-24	P580
Q113942535	Physician Awareness of Patients' Preferred Level of Involvement in Decision Making	2022-05-24	P580
Q113943540	Combination Liposomal Irinotecan and Pembrolizumab For Triple-Negative Breast Cancer (TNBC) With Brain Metastases (BM)	2022-05-24	P580
Q113943715	The Incidence of Thoracic Disc Herniation in Patients Presenting With Chronic Upper Back Pain	2022-05-24	P580
Q113943738	Optimizing Detection and Prediction of Changes in Cognitive Function in Multiple Sclerosis (MS)	2022-05-24	P580
Q113944363	Performance Evaluation of Malaria Plus Rapid Diagnostic Tests (RDTs) for the Detection of Plasmodium Infections in Patients With Symptoms Suggestive of Malaria	2022-05-24	P580
Q113945218	A Study of Ustekinumab in Pediatric Participants (U-POPS) With Juvenile Psoriatic Arthritis or Psoriasis	2022-05-24	P580
Q113945405	Neuroimaging Reveals Treatment-related Changes in DLD	2022-05-24	P580
Q113945783	Evaluation of an Adapted Formula on Atopic Dermatitis.	2022-05-24	P580
Q115932684	YuZZZ	2022-05-24	P580
Q112173956	For the King II	2022-05-24	P6949
Q112175477	Canon EOS R7	2022-05-24	P6949
Q112176953	Canon EOS R10	2022-05-24	P6949
Q69306439	May 24, 2022	2022-05-24	P585
Q109376061	2022 Giro d'Italia, stage 16	2022-05-24	P585
Q112078153	2022 Tour of Norway, Stage 1	2022-05-24	P585
Q112123052	Robb Elementary School shooting	2022-05-24	P585
Q111475445	Fifth Orbán Government	2022-05-24	P571
Q112031393	Minister of Culture and Innovation	2022-05-24	P571
Q112122720	WorldCat Entities	2022-05-24	P571
Q112132584	Minister without portfolio for Land Development and Use of EU Funds	2022-05-24	P571
Q112132591	Minister without portfolio for Economic Development	2022-05-24	P571
Q112136321	Minister of Construction and Transport of Hungary	2022-05-24	P571
Q112167706	Humabon historical marker	2022-05-24	P571
Q112476417	Minister of Technology and Industry	2022-05-24	P571
Q112569476	Ministry of Technology and Industry	2022-05-24	P571
Q113030990	Ministry of Construction and Transport of Hungary	2022-05-24	P571
Q113640505	North Atlantic Fellas Organization	2022-05-24	P571
Q116895359	Rsj Asset Management Investiční Společnost	2022-05-24	P571
Q116895846	Rodinný Nadační Fond Mileva	2022-05-24	P571
Q111433897	Gold Mask	2022-05-23	P580
Q111582387	Prehistoric Planet	2022-05-23	P580
Q111969021	Welcome to Wedding Hell	2022-05-23	P580
Q112132985	battle of Lyman	2022-05-23	P580
Q112221848	2022 India–Bangladesh floods	2022-05-23	P580
Q113377662	2022 monkeypox outbreak in Florida	2022-05-23	P580
Q113910285	Botulinum Toxin A in Frequent and Chronic Tension-type Headache	2022-05-23	P580
Q113912768	Phase I Study of Anti-CD22 Chimeric Receptor T Cells in Patients With Relapsed/Refractory Hairy Cell Leukemia and Variant	2022-05-23	P580
Q113917745	NT-I7 for Kaposi Sarcoma in Patients With or Without HIV	2022-05-23	P580
Q113921151	A Controlled Human Vivax Malaria Infection Study Through Inoculation of Infected Erythrocytes	2022-05-23	P580
Q113922235	Sleep in Psychiatric Care (SIP): Treatment for Comorbid Delayed Sleep-Wake Phase Disorder (DSWPD)	2022-05-23	P580
Q113923188	Evaluation of Sound Therapy in a Population of Women With Fibromyalgia Aged Between 30 and 60 Years	2022-05-23	P580
Q113925528	Dailies Total 1 Sphere Contact Lenses	2022-05-23	P580
Q113926267	Determinants of Daily Physical Activity Level in Patients With Cystic Fibrosis - Pilot Study Protocol	2022-05-23	P580
Q113926301	DORAYA-HF Early Feasibility Study	2022-05-23	P580
Q113928310	Bioequivalence Study of Tiotropium Bromide Inhalation Powder	2022-05-23	P580
Q113928345	Immunotherapy With Durva and Treme With or Without Capecitabine in Adjuvant Treatment for Biliary Tract Cancer	2022-05-23	P580
Q113931313	Evaluation of Methodological and Technical DEvelopmeNts to Improve the Quality and Comfort of Magnetic Resonance Imaging Exam on Voluntary Subjects	2022-05-23	P580
Q113931333	A Continuous Glucose Monitor Based Insulin Bolus Calculator	2022-05-23	P580
Q113940880	ESP Block Versus Wound Infiltration for Laminectomy	2022-05-23	P580
Q113941110	Comparative Pharmacokinetic and Pharmacodynamic Effects of Delta-8 and Delta-9 THC	2022-05-23	P580
Q113942551	A Study of Unesbulin in Participants With Advanced Leiomyosarcoma (LMS)	2022-05-23	P580
Q113943401	Pathway of Low Anterior Resection Syndrome Relief After Surgery: a Feasibility Study	2022-05-23	P580
Q113953335	Slippin' Jimmy	2022-05-23	P580
Q114383482	First Battle of Lyman	2022-05-23	P580
Q69306438	May 23, 2022	2022-05-23	P585
Q113584092	2022 MV Mercraft 2 fire	2022-05-23	P585
Q20983984	Indo-Pacific Economic Framework	2022-05-23	P571
Q112114760	Albanese ministry	2022-05-23	P571
Q113527687	Rota Matuta	2022-05-23	P571
Q113584092	2022 MV Mercraft 2 fire	2022-05-23	P571
Q116894828	Leima Equity Two	2022-05-23	P571
Q20073897	battle of Sievierodonetsk	2022-05-22	P580
Q107026465	2022 French Open	2022-05-22	P580
Q111372467	Hasta que la plata nos separe	2022-05-22	P580
Q111790115	Q School 2022 – Event 2	2022-05-22	P580
Q112111838	Arvingarnas sommar	2022-05-22	P580
Q113923294	NuVasive® ACP System Study	2022-05-22	P580
Q113924803	Screening of Cardiac Arrhythmias With Wrist-worn Aino ECG Cardiac Monitor	2022-05-22	P580
Q113941886	A Phase 1a/1b Study of ELVN-001 for the Treatment Chronic Myeloid Leukemia	2022-05-22	P580
Q113942203	CoHort of Patients to Identify Biological and Imaging markerS of CardiovascUlar Outcomes in Stroke - HIBISCUS-STROKE II	2022-05-22	P580
Q114717238	World Economic Forum Annual Meeting 2022	2022-05-22	P580
Q69306437	May 22, 2022	2022-05-22	P585
Q109376040	2022 Giro d'Italia, stage 15	2022-05-22	P585
Q110249799	2022 Tour of Funen	2022-05-22	P585
Q111973295	2022 NASCAR All-Star Race	2022-05-22	P585
Q112111596	2022 GP Gorenjska	2022-05-22	P585
Q112111718	2022 Antwerp Port Epic	2022-05-22	P585
Q112111759	2022 Boucles de l'Aulne	2022-05-22	P585
Q112111769	2022 Rund um Köln	2022-05-22	P585
Q112111275	Rescuer City	2022-05-22	P571
Q113501604	Irani Web	2022-05-22	P571
Q110854397	2022 All Japan Road Race Championship Round 3 Autopolis	2022-05-21	P580
Q111869309	NDEC Wikimedia Bootcamp 2022	2022-05-21	P580
Q111902618	The Connection	2022-05-21	P580
Q111907756	De 1% Quiz	2022-05-21	P580
Q111942386	Run To Me	2022-05-21	P580
Q112483026	Members of the Australian House of Representatives, 2022–2025	2022-05-21	P580
Q112578549	Members of the Australian Senate, 2022–2025	2022-05-21	P580
Q112728317	Central Tour	2022-05-21	P580
Q113363321	2022 monkeypox outbreak in Switzerland	2022-05-21	P580
Q113364572	Y Para Siempre… Marco Antonio Solís	2022-05-21	P580
Q113883605	CTC26 - A New Reality	2022-05-21	P580
Q113927793	Treatment Options for Pediatric Chronic Pain: How do we Best Disseminate Our Scientific Findings	2022-05-21	P580
Q113941213	An Observational Prospective Cohort Study for Long-term Management of Hyperkalemia in Patients With Chronic Kidney Disease or Heart Failure	2022-05-21	P580
Q113944277	Tucatinib in Patients With Locally Advanced or Metastatic HER2-positive Breast Cancer Who Received at Least Two Prior Anti-HER2 Treatment Regimens.	2022-05-21	P580
Q117316200	Tour d'Algérie 2022	2022-05-21	P580
Q112085059	Results of the 2022 Australian federal election in Queensland	2022-05-21	P585
Q112093146	2022 Tour du Finistère	2022-05-21	P585
Q112110241	2022 Veenendaal-Veenendaal Classic	2022-05-21	P585
Q112111661	2022 Kuwaiti municipal elections	2022-05-21	P585
Q112114559	Wikimeetup in Saint Petersburg 2022-05-21	2022-05-21	P585
Q112118616	Results of the 2022 Australian House of Representatives election	2022-05-21	P585
Q112121010	May 2022 Canadian derecho	2022-05-21	P585
Q112134804	2022 Preakness Stakes	2022-05-21	P585
Q115300699	Rochester Twilight Criterium Women 2022	2022-05-21	P585
Q65091319	2022 Australian federal election	2022-05-21	P585
Q69306436	May 21, 2022	2022-05-21	P585
Q104212088	2022 UEFA Women's Champions League Final	2022-05-21	P585
Q109376013	2022 Giro d'Italia, stage 14	2022-05-21	P585
Q110249812	2022 Grand Prix Herning	2022-05-21	P585
Q110774122	2022 Grand Prix Kayseri WE	2022-05-21	P585
Q111973131	UFC Fight Night: Holm vs. Vieira	2022-05-21	P585
Q112081146	2022 SRS Distribution 250	2022-05-21	P585
Q112084919	Results of the 2022 Australian federal election in Tasmania	2022-05-21	P585
Q112084930	Results of the 2022 Australian federal election in Victoria	2022-05-21	P585
Q112084939	Results of the 2022 Australian federal election in South Australia	2022-05-21	P585
Q112084942	Results of the 2022 Australian federal election in New South Wales	2022-05-21	P585
Q112084946	Results of the 2022 Australian federal election in territories	2022-05-21	P585
Q111730292	RE 27	2022-05-21	P571
Q112325840	Saint-Brieuc Pride	2022-05-21	P571
Q112326150	Rodez Pride	2022-05-21	P571
Q112899465	Rarámuris	2022-05-21	P571
Q113941658	Prosthetic and Biological Complications of Implant Supported Prostheses	2022-05-20	P580
Q113942957	SOMESThesia and ALIMentation	2022-05-20	P580
Q113943330	Study of F527 in Patients With Relapsed or Refractory Lymphoma	2022-05-20	P580
Q113944341	Study to Evaluate the Efficacy and Safety of Pemigatinib in Participants With Previously Treated Glioblastoma or Other Primary Central Nervous System Tumors Harboring Activating FGFR1-3 Alterations	2022-05-20	P580
Q113944602	The Effect Custom Foot Orthotics on Comfort, Kinetics and Kinematics	2022-05-20	P580
Q113944714	Balneotherapy and Anxiety During SARS-CoV-2 Pandemic	2022-05-20	P580
Q113944859	A Study of TG103 Injection in Overweight or Obesity	2022-05-20	P580
Q113945351	A Phase I Feasibility And Safety Study of Fluorescein-Specific (FITC-E2) CAR T Cells In Combination With Parenterally Administered Folate-Fluorescein (UB-TT170) For Osteogenic Sarcoma	2022-05-20	P580
Q113945541	Sympathetic Mechanisms in Obesity-Crossover Design	2022-05-20	P580
Q104877110	XXIII Triennale di Milano	2022-05-20	P580
Q107144760	Night Sky	2022-05-20	P580
Q109673512	2022 Judo Grand Slam Kazan	2022-05-20	P580
Q111333110	2022 Spanish Grand Prix	2022-05-20	P580
Q111373039	Seven Femenino de Francia 2022	2022-05-20	P580
Q111597576	RuPaul's Drag Race All Stars, season 7	2022-05-20	P580
Q111993141	Who is Single Vietnam, season 4	2022-05-20	P580
Q112073343	Grans àpats	2022-05-20	P580
Q112080220	Fully Charged Live Europe 2022	2022-05-20	P580
Q112109720	COVID-19 pandemic in Tuvalu	2022-05-20	P580
Q112119915	2022 monkeypox outbreak in Germany	2022-05-20	P580
Q112134995	EuPhO 2022	2022-05-20	P580
Q112367454	2022 monkeypox outbreak in Asia	2022-05-20	P580
Q112939451	2022 monkeypox outbreak in the Netherlands	2022-05-20	P580
Q113044771	2022 monkeypox outbreak in France	2022-05-20	P580
Q113113399	2022 monkeypox outbreak in Israel	2022-05-20	P580
Q113290143	2022 monkeypox outbreak in Brazil	2022-05-20	P580
Q113376993	Match Island	2022-05-20	P580
Q113889897	ICITRU : Randomized Trial of Immunonutrition With L-citrulline in Patients Hospitalized in Intensive Care for Sepsis or Septic Shock	2022-05-20	P580
Q113898397	Redirected HBV-Specific T Cells in Patients With HBV-related HCC (SAFE-T-HBV)	2022-05-20	P580
Q113916476	Adult Autoimmune Myopathies (MAIA)	2022-05-20	P580
Q113917474	Smartphone-based Ecological Momentary Intervention for Suicide Prevention: a Randomised Clinical Trial	2022-05-20	P580
Q113926853	The Acute Cardiorespiratory Response to Blood-flow Restricted Versus Traditional Exercise Training Regimens (CaRe BFR)	2022-05-20	P580
Q113927490	Clinical Survey Study to Assess Physical Function and the Incidence of Hypoglycemia in Participants With Glycogen Storage Disease Type III	2022-05-20	P580
Q113931309	Dosing of Overground Robotic Gait Training With Functional Outcomes and Neuroplasticity After Spinal Cord Injury	2022-05-20	P580
Q113931431	Prevalence of High Plasmatic 3OMethyldopa Level in a Specific Population of Patients With a Symptomatology Compatible With AADC Deficiency	2022-05-20	P580
Q113937062	Hypertonic Saline Inhalation for Mycobacterium Avium Complex Pulmonary Disease	2022-05-20	P580
Q113939649	SMART-ALD - A New Lifestyle Intervention to Improve Quality of Life in Women With X-linked Adrenoleukodystrophy (X-ALD)	2022-05-20	P580
Q113939792	Functionality of the Pulse Oximeter and Accelerometer Portions of a Novel Wearable Device	2022-05-20	P580
Q113941140	A Phase II Clinical Trial of TQC3721 Suspension for Inhalation	2022-05-20	P580
Q112078178	Nissan Sakura	2022-05-20	P6949
Q69306435	May 20, 2022	2022-05-20	P585
Q109375988	2022 Giro d'Italia, stage 13	2022-05-20	P585
Q110774105	2022 Veenendaal Veenendaal Classic (women)	2022-05-20	P585
Q112081134	2022 SpeedyCash.com 220	2022-05-20	P585
Q112083816	WikiStipendiya	2022-05-20	P571
Q113355971	Specialities and qualifications (OKRB 011-2022)	2022-05-20	P571
Q113677025	Wiki Loves Brasil	2022-05-20	P571
Q113876553	Russian Action Committee	2022-05-20	P571
Q116439637	Sassparilla	2022-05-20	P571
Q65723108	badminton at the 2021 South East Asian Games – men's doubles	2022-05-19	P580
Q65723143	badminton at the 2021 South East Asian Games – men's singles	2022-05-19	P580
Q65723175	badminton at the 2021 South East Asian Games – women's doubles	2022-05-19	P580
Q65723208	badminton at the 2021 South East Asian Games – women's singles	2022-05-19	P580
Q65723242	badminton at the 2021 South East Asian Games – mixed doubles	2022-05-19	P580
Q108711797	2022 European Taekwondo Championships	2022-05-19	P580
Q110289777	2022 PGA Championship	2022-05-19	P580
Q110774066	2022 Joe Martin Stage Race Women	2022-05-19	P580
Q110774085	2022 Vuelta a Burgos Feminas	2022-05-19	P580
Q111986726	Dos 20	2022-05-19	P580
Q112065185	Badminton at the 2021 Southeast Asian Games – Individual Event	2022-05-19	P580
Q112112534	2022 Joe Martin Stage Race	2022-05-19	P580
Q112130011	Nylevoy Pacient	2022-05-19	P580
Q112186318	The G Word with Adam Conover	2022-05-19	P580
Q112575664	2022 monkeypox outbreak in Canada	2022-05-19	P580
Q112702091	The Boss Baby: Back in the Crib	2022-05-19	P580
Q113380096	2022 monkeypox outbreak in Italy	2022-05-19	P580
Q113915979	STEM-Parkinson's Disease	2022-05-19	P580
Q113919068	Candida PCR Diagnosis Strategy in Patients From Intensive Care Units	2022-05-19	P580
Q113924502	Investigation of Surgical Sectioning of the Filum Terminale in Treating Occult Tethered Cord Syndrome Patients	2022-05-19	P580
Q113932020	SELUTION4BTK Trial	2022-05-19	P580
Q113936113	Shared Decision Making About Medication Use for People With Multiple Health Problems	2022-05-19	P580
Q113942492	dMAbs for Prevention of COVID-19	2022-05-19	P580
Q113942606	A 24-week rPMS Study in Real-world Setting for Enerzair	2022-05-19	P580
Q113944446	A Study of Seltorexant in Participants With Probable Alzheimer's Disease	2022-05-19	P580
Q113945774	rTMS Pilot for Anxiety	2022-05-19	P580
Q114164912	Tour de Limpopo 2022	2022-05-19	P580
Q112075374	Marvel Snap	2022-05-19	P6949
Q69306434	May 19, 2022	2022-05-19	P585
Q107338157	SPBTransportFest	2022-05-19	P585
Q109375961	2022 Giro d'Italia, stage 12	2022-05-19	P585
Q112078446	Romanian Cup final 2022	2022-05-19	P585
Q112085088	Soirée partenaires Ain Sud	2022-05-19	P585
Q112109175	Magnificent Mile shooting	2022-05-19	P585
Q112325919	2022 Grammis Awards	2022-05-19	P585
Q35479476	Panathinaikos Futsal	2022-05-19	P571
Q113988553	Zapurza Museum of Art &amp; Culture	2022-05-19	P571
Q116895838	Omnes Holdingový Nadační Fond	2022-05-19	P571
Q65505461	2022 Slovenia International Badminton Championships	2022-05-18	P580
Q111971068	karate at the 2021 Southeast Asian Games	2022-05-18	P580
Q112246868	2022 monkeypox outbreak in the United States	2022-05-18	P580
Q112306515	2022 monkeypox outbreak in Spain	2022-05-18	P580
Q112425093	2022 monkeypox outbreak in Portugal	2022-05-18	P580
Q112770023	DI4RIES	2022-05-18	P580
Q113377698	2022 monkeypox outbreak in North America	2022-05-18	P580
Q113922896	The Sentinel Registry	2022-05-18	P580
Q113923123	Fractionated 1927nm Laser for Diffuse Pigmentation and Actinic Changes.	2022-05-18	P580
Q113923146	Effect of Tourniquet Abstention on Pain Reduction in Venous Sampling in the Elderly People	2022-05-18	P580
Q113924493	Study Evaluating Combination of Luspatercept in LR-MDS Without RS Having Failed or Being Ineligible to ESA	2022-05-18	P580
Q113925031	Healthy Liver - Healthy Brain	2022-05-18	P580
Q113928596	A Phase 1 With Extension Cohort, Single Arm, Single Center, Open Label Trial of Belantamab Mafodotin for the Treatment of High-Risk Smoldering Multiple Myeloma	2022-05-18	P580
Q113929076	Diagnostic Performance of Spot Urine Sample for the Monoclonal Components Detection in Patients With Multiple Myeloma	2022-05-18	P580
Q113930076	Child-Adult Relationship Enhancement in Primary Care (PriCARE) / Criando Niños Con CARIÑO (CARIÑO)	2022-05-18	P580
Q113931722	Evaluation of Self-efficacy as a Predictor for CPAP-compliance in a OSAS-patients French Cohort	2022-05-18	P580
Q113937021	Screening for Hypercholesterolemia in Children Using Dried Blood Spot	2022-05-18	P580
Q113939283	TACE Combined With Lenvatinib Versus TACE Sequential Lenvatinib in the Treatment of Intermediate/Advanced Liver Cancer	2022-05-18	P580
Q113941826	Sleep Quality, Stress Level and Heart Rate Variability of University Students	2022-05-18	P580
Q113941927	Low-grade Inflammation and Gut Symptoms From A2 and Hydrolyses A1 Milk	2022-05-18	P580
Q113942427	Habitat Escalated Adaptive Therapy (HEAT), With Neoadjuvant Radiation for Soft Tissue Sarcoma	2022-05-18	P580
Q113944646	Pharmacokinetic Investigation of BSPG Laboratories (BSPG) Cannabidiol in Healthy Participants	2022-05-18	P580
Q114729594	GreedFall II: The Dying World	2022-05-18	P6949
Q69306433	May 18, 2022	2022-05-18	P585
Q106994406	2021 Australian Women in Music Awards	2022-05-18	P585
